txn_id,upi_ref,sender_vpa,sender_id,recv_vpa,recv_id,amount_inr,timestamp,sender_state,recv_state,sender_bank,recv_bank,is_fraud,layer
e64506db-da60-40,UPI0001003170,ej31gymd@upi,213b8037-53d,7y2lofn1@axl,075bde03-879,46867,2024-03-17T03:21:14,Telangana,Maharashtra,HDFC,HDFC,0,clean
139a4ae4-f510-42,UPI0001000068,webnvg5v@upi,e2bf96c9-371,vpw232ut@icici,10888114-863,126137,2024-03-15T22:58:31,Telangana,Gujarat,ICICI,HDFC,0,clean
0464e915-b7d1-48,UPI0001002631,nmeoq4yr@apl,3730892d-042,rflqbmae@apl,a2a8bd54-d6e,167427,2024-03-18T10:45:09,Tamil Nadu,Karnataka,PNB,Kotak,0,clean
5e3cfee1-09ef-44,UPI0001000954,r6n92xf8@oksbi,05a7b3f0-2b3,zmuf8438@icici,62a8adae-998,156194,2024-03-16T06:31:09,Gujarat,Tamil Nadu,Kotak,ICICI,0,clean
f1e17194-0407-4e,UPI0001002565,z09wftbg@upi,69681540-b97,hgbmfbuv@upi,aab2c0e3-bcd,11593,2024-03-16T09:55:50,Kerala,West Bengal,Kotak,SBI,0,clean
10c82ef5-8669-4d,UPI0001004040,1g1r1dww@apl,2645ceb7-5d8,zmf8mdd4@paytm,d6a9a633-5ca,142039,2024-03-16T15:06:02,Karnataka,Tamil Nadu,Axis,BOB,0,clean
7dcbf2f0-817e-42,UPI0001001896,tnqfll7v@ybl,e3cbc039-81c,1n0lh9p8@oksbi,3e215a9e-0c6,52415,2024-03-17T00:10:27,Gujarat,Tamil Nadu,HDFC,PNB,0,clean
12b190b4-1121-4d,UPI0001004349,0ljch2vf@oksbi,cab331dd-0d9,iwg0odwm@axl,b06871d7-817,179739,2024-03-16T06:39:01,West Bengal,Gujarat,Axis,PNB,0,clean
ade6548d-daa9-4c,UPI0001001431,ivrocvit@icici,40e259ef-b8c,zmf8mdd4@paytm,d6a9a633-5ca,70792,2024-03-16T13:18:35,Telangana,Tamil Nadu,BOB,BOB,0,clean
2ef0af0f-323b-43,UPI0001004598,zh13cd5g@upi,227ab300-e54,5p1v3zo7@icici,5ec1cb78-2d9,193539,2024-03-17T09:34:35,Tamil Nadu,Telangana,HDFC,Kotak,0,clean
47016adc-5d11-44,UPI0001004064,9iy4x41d@apl,e541dc70-08b,04chsdin@okaxis,7193a5d0-081,188696,2024-03-15T14:44:54,Karnataka,Tamil Nadu,Axis,Kotak,0,clean
58682fb4-fc8a-43,UPI0001003421,ppsfnkom@ybl,ac7006a0-31d,5hcbbmhn@axl,d47e844a-967,42731,2024-03-17T21:56:43,Gujarat,Karnataka,BOB,Kotak,0,clean
0e73d028-2315-49,UPI0001002298,19qzpniq@oksbi,10d15b04-d6f,hl88kzru@okaxis,2eca5bfe-dc2,134864,2024-03-18T09:00:02,Tamil Nadu,Gujarat,ICICI,ICICI,0,clean
bbf98a8d-9cdb-46,UPI0001001831,uhz1gv0e@oksbi,3097941d-05e,f6a4fejg@ybl,0ab1b956-6ec,50252,2024-03-17T02:28:32,Tamil Nadu,West Bengal,ICICI,HDFC,0,clean
4a138e90-5a5d-40,UPI0001002141,xtnsrtwl@upi,320db857-eb5,b7l8v1zo@ibl,60eb54ed-9d1,128735,2024-03-16T00:50:46,Tamil Nadu,Gujarat,SBI,ICICI,0,clean
c4d8cab3-e211-40,UPI0001000741,o57p6bkl@ibl,a0f35ea4-53a,091c795r@upi,e21f0d08-204,82648,2024-03-17T11:06:47,Tamil Nadu,Karnataka,Kotak,BOB,0,clean
71cd7425-1faa-4a,UPI0001002615,p767j2dg@paytm,291be5ac-6df,8xg8y72i@oksbi,958464e8-619,111773,2024-03-18T10:11:57,Maharashtra,Gujarat,Kotak,Axis,0,clean
08b9cba5-3f89-4a,UPI0001002883,61bw4a7f@axl,69e6f60e-2f1,fr91ipwh@upi,0e051c39-642,130624,2024-03-18T11:28:49,Maharashtra,West Bengal,SBI,SBI,0,clean
d0ae93f2-7d23-40,UPI0001002434,zmuf8438@icici,62a8adae-998,38diuovw@icici,83febe55-d55,123504,2024-03-17T08:55:34,Tamil Nadu,Karnataka,ICICI,Axis,0,clean
8e7f584c-0c38-48,UPI0001001104,mqg1ved3@ibl,9abe9954-38e,5hcbbmhn@axl,d47e844a-967,10755,2024-03-17T06:11:01,Tamil Nadu,Karnataka,ICICI,Kotak,0,clean
53262ed1-63ac-44,UPI0001001072,5p1v3zo7@icici,5ec1cb78-2d9,ixntm9tm@axl,2474cb36-956,31225,2024-03-17T05:52:30,Telangana,Gujarat,Kotak,ICICI,0,clean
1dd1d58d-3207-4c,UPI0001000752,x9l8lpqw@paytm,879bbcd2-e77,yeqahths@paytm,38d6e582-cd0,188395,2024-03-16T13:24:46,Kerala,Maharashtra,Kotak,Kotak,0,clean
a0b7004d-5919-46,UPI0001002471,ejzhyapd@icici,fc2bbd6e-bd4,j3bqrr87@okaxis,f8adb759-ff2,28580,2024-03-16T17:27:18,Telangana,Gujarat,ICICI,Axis,0,clean
db300760-aa89-41,UPI0001004758,2sds8b25@icici,bd9e7438-8f4,6wpx2cyo@icici,8e6b6450-5a7,35950,2024-03-15T23:07:43,Telangana,West Bengal,ICICI,BOB,0,clean
2dac6580-d036-42,UPI0001000017,iujv6oh9@icici,5a5897dd-aca,5ju9bvm2@apl,339b321f-064,102734,2024-03-15T10:34:25,Uttarakhand,Uttarakhand,Axis,Kotak,1,L1→L2
b6bd0696-b0a6-4d,UPI0001004500,9xn4m41k@okaxis,cc2c3f3e-4c7,5s4tl0th@okaxis,b194fbf8-08e,73370,2024-03-15T18:43:17,Gujarat,Gujarat,HDFC,Kotak,0,clean
55c8aa13-c20f-41,UPI0001004784,091c795r@upi,e21f0d08-204,ezqacj4t@icici,8eb3737e-59f,118007,2024-03-15T21:59:09,Karnataka,West Bengal,BOB,Axis,0,clean
15528bfa-95e9-4f,UPI0001001478,zr1yxr2d@okaxis,c1059074-ebc,7zeoqgvz@okaxis,f7e163d4-403,188727,2024-03-17T23:08:40,Karnataka,Kerala,Axis,Axis,0,clean
e648c7f1-bfa2-45,UPI0001002668,yv2stn7e@icici,659a844c-450,9qm3p91i@upi,292ebd50-376,43049,2024-03-15T18:15:28,Karnataka,West Bengal,Kotak,BOB,0,clean
09299809-b9e8-40,UPI0001003575,8n7odkef@apl,91e08ce9-3ec,hyexf7jx@paytm,855c736c-1a1,196317,2024-03-15T21:02:21,Maharashtra,Telangana,BOB,SBI,0,clean
d5645685-fbd4-48,UPI0001000229,9i6uu13i@oksbi,8752282f-7ab,zzf8s2zg@oksbi,7844cc4a-374,174421,2024-03-18T07:50:12,Kerala,Tamil Nadu,PNB,PNB,0,clean
536f6073-fc0d-44,UPI0001004053,ulzfy981@icici,71106fca-bed,ivuzzpqk@ybl,1175d2fb-cc9,110258,2024-03-18T01:53:48,Kerala,Tamil Nadu,SBI,BOB,0,clean
c16330bc-40f6-44,UPI0001001755,fvl03dut@paytm,4d39a635-f9c,hxid4n1u@apl,5830f07f-146,37880,2024-03-16T15:12:05,Gujarat,Kerala,Kotak,BOB,0,clean
f05075bf-1790-48,UPI0001002152,vt997e4u@upi,6ffdcb98-a38,2qc6dr08@ibl,edc4c65a-097,94220,2024-03-17T13:30:44,Gujarat,West Bengal,Kotak,PNB,0,clean
d2430a63-5100-4c,UPI0001004659,0ljch2vf@oksbi,cab331dd-0d9,78imoe0s@okaxis,0248c411-18c,14361,2024-03-17T15:11:35,West Bengal,Tamil Nadu,Axis,Axis,0,clean
153a6a33-36c4-46,UPI0001004665,zzf8s2zg@oksbi,7844cc4a-374,hgbmfbuv@upi,aab2c0e3-bcd,88381,2024-03-17T05:28:44,Tamil Nadu,West Bengal,PNB,SBI,0,clean
a47bf893-6d42-4d,UPI0001000467,xorzpgu2@okaxis,150b1c69-9d5,uuxk0are@ibl,7992b6ba-0fd,30667,2024-03-16T20:33:20,Kerala,Telangana,ICICI,BOB,0,clean
6e35ca87-1a02-43,UPI0001002655,xzamkygv@apl,32a05e88-18a,b7v1w4k2@icici,6a37d574-e6f,11133,2024-03-15T14:23:10,Telangana,Karnataka,BOB,ICICI,0,clean
38396b4c-4840-4a,UPI0001004603,almjegqt@apl,5a7a5884-b49,x7pwo6cm@upi,2500e1a0-89a,166224,2024-03-17T08:04:18,Tamil Nadu,Karnataka,SBI,ICICI,0,clean
0d25e248-4414-41,UPI0001004588,f0onjpi1@paytm,f1306f21-cef,1sdieqfb@apl,98401e57-609,111454,2024-03-17T16:49:52,Karnataka,Karnataka,ICICI,BOB,0,clean
32947549-0d7f-43,UPI0001002182,qjqijc1y@ibl,55a726c6-908,mqg1ved3@ibl,9abe9954-38e,64261,2024-03-16T03:37:01,Karnataka,Tamil Nadu,PNB,ICICI,0,clean
1b7d17c2-315b-48,UPI0001002188,dje153a5@axl,ebe017d3-bb6,rc6zs62y@oksbi,f17ab0c6-4a0,3689,2024-03-16T01:03:42,Telangana,Karnataka,Axis,SBI,0,clean
dedcefb6-2e0c-49,UPI0001000380,ftaxp0wf@apl,c8a9e7b7-950,bbrnu8c0@icici,94acc6b0-f97,129927,2024-03-17T00:45:13,Gujarat,Maharashtra,Kotak,BOB,0,clean
4ab49a92-d9a9-46,UPI0001003282,almjegqt@apl,5a7a5884-b49,bikcidkw@upi,f7982aa6-df8,79746,2024-03-17T10:40:29,Tamil Nadu,Tamil Nadu,SBI,HDFC,0,clean
159db130-cb63-4d,UPI0001001437,sb5iqnf7@ybl,ffdb076f-e40,g68a1arr@ybl,93972fa1-bff,30296,2024-03-15T15:26:27,Gujarat,Gujarat,Kotak,Kotak,0,clean
84dfbf06-bb71-43,UPI0001001623,3o0llj8y@axl,1c00950a-235,nn8ztv05@ibl,b38f2bd8-1fb,38768,2024-03-16T20:18:52,Maharashtra,Karnataka,SBI,BOB,0,clean
5a527f90-4059-4a,UPI0001003552,td44k1j6@oksbi,e33499ff-738,ld4d6af5@oksbi,c6d92344-f08,51174,2024-03-16T09:31:19,Maharashtra,Kerala,BOB,SBI,0,clean
09696b3e-67ca-46,UPI0001001443,a3kkrzd5@oksbi,e9b226cc-92f,0mqvindh@icici,d434bc72-c00,54098,2024-03-17T10:03:38,Maharashtra,Karnataka,ICICI,PNB,0,clean
022d95ad-2fb3-40,UPI0001003534,jiys2n75@ybl,ab332325-6cf,s5nkb4eh@apl,7ed57be9-1ec,89535,2024-03-15T22:42:13,Tamil Nadu,Karnataka,PNB,Kotak,0,clean
6c99c015-3dc6-41,UPI0001002417,vaj2k8xp@apl,90f01618-4ff,c1l7dypm@upi,cee17028-635,112079,2024-03-16T23:32:54,Karnataka,Karnataka,BOB,ICICI,0,clean
5bdc196c-c70c-4d,UPI0001000569,b9w4uov5@paytm,1dff960e-c72,lcxlvpym@ybl,f3fd02cd-2f8,119010,2024-03-16T16:55:13,West Bengal,Maharashtra,PNB,PNB,0,clean
7bdb1e54-f12c-4e,UPI0001003370,c1l7dypm@upi,cee17028-635,hk2lslay@upi,ff015559-481,162487,2024-03-17T05:43:23,Karnataka,Gujarat,ICICI,Axis,0,clean
c549bfd0-00f4-48,UPI0001000286,sjt2jpnr@okaxis,d797c026-0e2,6wpx2cyo@icici,8e6b6450-5a7,50450,2024-03-16T20:48:47,West Bengal,West Bengal,BOB,BOB,0,clean
f0b4d34e-428c-40,UPI0001004375,17mgfxc0@ybl,cf96bd32-f7f,7zeoqgvz@okaxis,f7e163d4-403,121995,2024-03-17T07:28:52,Gujarat,Kerala,SBI,Axis,0,clean
f12bac5b-65ac-4d,UPI0001000771,jy62zeeq@upi,2197e198-4e7,p2fmr0tj@apl,e15d55b9-ba9,170975,2024-03-17T10:47:40,Tamil Nadu,Karnataka,SBI,Kotak,0,clean
f620045c-d169-4d,UPI0001004472,tjlmz04x@okaxis,2bd5d145-db0,8ra484nl@paytm,bb2eba83-a1c,67456,2024-03-17T09:55:19,Kerala,Gujarat,Axis,Axis,0,clean
df5c8c61-ea3e-4d,UPI0001002258,8ra484nl@paytm,bb2eba83-a1c,h61iaoim@ybl,e6db924d-173,111685,2024-03-15T21:57:16,Gujarat,West Bengal,Axis,ICICI,0,clean
86e94330-b403-43,UPI0001001977,0me8f840@apl,d2acd40e-25c,wusxlmt2@axl,cdd27bc1-dc1,10822,2024-03-16T04:26:24,Maharashtra,Gujarat,BOB,ICICI,0,clean
b3a30b6f-422f-41,UPI0001001350,5xlk8wru@ybl,4c2dd6a9-8c7,d76szn9d@ibl,d020762f-d26,194669,2024-03-17T17:48:48,Karnataka,Maharashtra,SBI,Kotak,0,clean
4ce29810-905c-41,UPI0001001587,091c795r@upi,e21f0d08-204,239moft6@axl,0f7c79b6-edf,21106,2024-03-18T01:05:22,Karnataka,Karnataka,BOB,ICICI,0,clean
c58f3b7d-a7cf-40,UPI0001003197,iiji44m2@ibl,333ff240-187,1n13jcat@upi,cb737bb3-638,53784,2024-03-16T01:30:17,Karnataka,Maharashtra,SBI,HDFC,0,clean
7113db2c-ad81-4f,UPI0001003767,c1l7dypm@upi,cee17028-635,9tr74qge@oksbi,2dc01c43-46d,189464,2024-03-15T14:42:19,Karnataka,Telangana,ICICI,PNB,0,clean
db89b61e-b90f-4d,UPI0001000447,nbhds26f@upi,6cb62eb2-7f2,9ku8s63e@apl,c9b6fdb8-698,89366,2024-03-18T07:32:42,Tamil Nadu,Maharashtra,Axis,SBI,0,clean
16da8032-6c1c-4e,UPI0001001805,zbcgjc36@apl,a45a1f06-4cb,3o1icns8@axl,d6c09182-2d4,86700,2024-03-17T16:12:53,Telangana,Maharashtra,Axis,Kotak,0,clean
f210143b-e1de-4e,UPI0001003167,xzamkygv@apl,32a05e88-18a,z6us7rp4@ibl,a8bc7367-673,143544,2024-03-17T17:32:47,Telangana,Karnataka,BOB,Kotak,0,clean
b79dbb0b-0d1f-44,UPI0001003859,cqse3tv1@oksbi,3efd782c-6ec,vgww4fyb@ibl,baf6a88b-8a5,114417,2024-03-16T02:26:06,Gujarat,Tamil Nadu,Axis,HDFC,0,clean
f9d420d7-c37a-45,UPI0001001191,iymenvg3@paytm,3151edf4-e43,i7kq1uym@axl,bdef7217-228,110841,2024-03-15T22:18:08,Gujarat,West Bengal,ICICI,BOB,0,clean
1f9e57e3-fe91-40,UPI0001002910,z6us7rp4@ibl,a8bc7367-673,i04b7p47@ybl,a3267200-292,106139,2024-03-17T15:57:06,Karnataka,Kerala,Kotak,BOB,0,clean
b9690f71-d945-46,UPI0001000296,961j88qe@apl,08348a0c-8d8,xoq2vpgs@icici,3e35461b-eca,176343,2024-03-15T15:30:16,Telangana,Karnataka,Kotak,BOB,0,clean
0c18f8b2-38a9-4f,UPI0001000120,qhkswva9@upi,93e3cdef-acd,wviac2e4@axl,ef581a18-a36,117274,2024-03-15T22:02:25,Maharashtra,Kerala,Kotak,PNB,0,clean
737d71f5-251e-41,UPI0001001298,x0h3jujd@okaxis,58d8b5c6-ef9,xcdyk0x6@oksbi,952171cb-bbd,100453,2024-03-17T22:17:59,Telangana,Gujarat,HDFC,ICICI,0,clean
43ec7462-2629-49,UPI0001003811,vqyiy1sy@oksbi,692618fb-a65,a04ux5qr@upi,8029a269-faa,124746,2024-03-15T10:59:16,Gujarat,West Bengal,ICICI,Kotak,0,clean
cae7abb3-ac75-4c,UPI0001004167,ytwbozd1@ybl,9637a7ac-2e7,jluujmiy@axl,77509db0-051,56147,2024-03-17T20:33:25,Tamil Nadu,West Bengal,Kotak,ICICI,0,clean
98c7a42b-5742-4f,UPI0001004242,aztkszp7@oksbi,bd9daf6b-41d,t0mq8abk@ybl,9638e7a0-a3a,156439,2024-03-17T11:10:41,Tamil Nadu,West Bengal,SBI,Kotak,0,clean
6ca36255-fc22-48,UPI0001001512,qfwwxr5r@ibl,26cdf408-d84,ywp0rxxf@icici,536cc49c-7b9,85170,2024-03-17T10:06:24,Maharashtra,Kerala,ICICI,Kotak,0,clean
0f422dd2-8f96-40,UPI0001002281,0ubmc97c@axl,43852731-753,9boq0iq2@oksbi,45a62da6-105,139146,2024-03-18T01:13:48,Tamil Nadu,West Bengal,SBI,SBI,0,clean
0cfbf16f-5295-48,UPI0001004186,uswbkok3@axl,7f90cc04-8a6,u9n79gil@upi,388edc83-947,151137,2024-03-16T22:19:05,Tamil Nadu,Karnataka,HDFC,Kotak,0,clean
45df5953-d354-41,UPI0001004403,vqyiy1sy@oksbi,692618fb-a65,x7pwo6cm@upi,2500e1a0-89a,79233,2024-03-17T14:07:13,Gujarat,Karnataka,ICICI,ICICI,0,clean
09757a21-396a-42,UPI0001004738,1sdieqfb@apl,98401e57-609,xzamkygv@apl,32a05e88-18a,71776,2024-03-16T14:00:58,Karnataka,Telangana,BOB,BOB,0,clean
067be022-0e10-46,UPI0001000102,x0h3jujd@okaxis,58d8b5c6-ef9,1oxrwk8r@apl,0051a9ea-fd9,127441,2024-03-17T09:48:49,Telangana,Karnataka,HDFC,ICICI,0,clean
fa0492bf-b718-4d,UPI0001001213,fuu5f07b@axl,d7955ac1-ec5,7dia5u6h@ibl,cc9a4f84-3ff,154840,2024-03-18T01:53:42,Telangana,Gujarat,HDFC,PNB,0,clean
a500beea-4e01-48,UPI0001001557,ac6pe63l@ybl,fe6486c9-5e6,yv2stn7e@icici,659a844c-450,10944,2024-03-16T02:25:31,Tamil Nadu,Karnataka,Axis,Kotak,0,clean
d5480666-d5b4-46,UPI0001002031,xtnsrtwl@upi,320db857-eb5,hiuit7m1@axl,ac812895-0f0,100496,2024-03-16T05:55:23,Tamil Nadu,Karnataka,SBI,PNB,0,clean
e220ff8b-eb66-4a,UPI0001004658,0q0mftg6@ybl,1c02f161-954,vt997e4u@upi,6ffdcb98-a38,79455,2024-03-16T02:51:48,Gujarat,Gujarat,Kotak,Kotak,0,clean
b1f54917-4a3f-48,UPI0001002470,q1rdxck3@icici,ca1e97cd-4e6,7azv2efu@ibl,68d7613a-6e9,81821,2024-03-17T13:31:04,Telangana,Telangana,HDFC,SBI,0,clean
94d23128-58f7-4f,UPI0001001321,wjeyub19@icici,2328b533-d95,2wgxo05q@apl,c1eb9500-3af,123887,2024-03-17T00:09:01,Karnataka,Karnataka,Axis,Axis,0,clean
931d5a65-7fab-42,UPI0001001776,1eeurxhw@icici,8f237b1a-04e,nipar0zj@icici,1e76c35b-bdc,134430,2024-03-16T10:39:53,Telangana,Telangana,HDFC,Kotak,0,clean
c574f62b-6e8c-4d,UPI0001000623,i7kq1uym@axl,bdef7217-228,r6n92xf8@oksbi,05a7b3f0-2b3,167975,2024-03-17T21:54:21,West Bengal,Gujarat,BOB,Kotak,0,clean
91392896-ce0c-40,UPI0001001904,qkojtpv6@upi,9097f736-c0b,x1gm32wp@okaxis,56954669-560,179849,2024-03-17T18:17:32,Tamil Nadu,Kerala,Kotak,HDFC,0,clean
39011b81-4309-46,UPI0001001967,d9fkxzuu@axl,1433fde1-1dd,v1v93kmk@icici,10199d03-28f,177758,2024-03-15T23:20:04,Tamil Nadu,Gujarat,PNB,HDFC,0,clean
fb487398-bfcf-40,UPI0001001952,ph6fe0mp@oksbi,a9ee26ae-49a,9boq0iq2@oksbi,45a62da6-105,192769,2024-03-17T19:58:24,Gujarat,West Bengal,HDFC,SBI,0,clean
535e16c6-5e26-46,UPI0001002549,8bfqnpce@upi,96c75168-b52,o2m71hss@ybl,6cafa98d-8f3,108027,2024-03-18T09:59:39,Telangana,Tamil Nadu,Axis,SBI,0,clean
17f3c509-34dd-4d,UPI0001001398,1eeurxhw@icici,8f237b1a-04e,jcitfoyq@ybl,56227fb1-a5a,81374,2024-03-17T19:56:14,Telangana,Karnataka,HDFC,HDFC,0,clean
65ace5cf-c178-4c,UPI0001001324,u7fbmenu@okaxis,2b0e6e2e-1f6,kqxlm5q2@axl,96141255-6de,134402,2024-03-18T04:20:37,Kerala,West Bengal,ICICI,BOB,0,clean
dd68a7d1-dc8d-4f,UPI0001000555,i4fqcoot@apl,69d84931-b15,lem1qq4d@paytm,876e2b47-793,63453,2024-03-17T10:21:23,West Bengal,Telangana,HDFC,BOB,0,clean
6a92d612-5e1e-4d,UPI0001000434,ga0x7zcg@ibl,15bb3739-991,sqt26q3x@upi,730141f1-80f,147045,2024-03-17T10:28:07,Karnataka,Kerala,SBI,Kotak,0,clean
a2297978-95bc-41,UPI0001002193,2lhgcsot@ibl,f3952d16-235,sic43olf@ybl,9553f767-1f2,19090,2024-03-16T05:12:08,Tamil Nadu,Karnataka,ICICI,PNB,0,clean
63d58636-ffbb-45,UPI0001002316,cqse3tv1@oksbi,3efd782c-6ec,qfwwxr5r@ibl,26cdf408-d84,43912,2024-03-18T01:37:05,Gujarat,Maharashtra,Axis,ICICI,0,clean
e497e2fe-9aa2-4d,UPI0001001302,sdygflij@okaxis,f4e28f71-353,pb8z3v6d@okaxis,080f17ae-0d9,70950,2024-03-16T19:20:41,Telangana,Gujarat,Axis,PNB,0,clean
71034bc6-c4d9-43,UPI0001003311,snwywrra@icici,2981fe0d-fe0,q1s05wnw@upi,8ed524ee-6d2,97811,2024-03-17T10:55:19,Karnataka,Maharashtra,Axis,PNB,0,clean
1820b8bc-72f9-43,UPI0001004217,4vssrura@upi,955c4234-bff,k0ucc1m3@apl,18efcd83-447,14735,2024-03-16T05:20:55,Gujarat,Gujarat,PNB,BOB,0,clean
344b3cda-35b6-4e,UPI0001004387,qzxebb9e@okaxis,8ebd5aae-250,k0ucc1m3@apl,18efcd83-447,110600,2024-03-16T03:49:34,West Bengal,Gujarat,Kotak,BOB,0,clean
cfadfb4b-d5a7-4c,UPI0001002378,h8uzb7kr@oksbi,0dcc2242-7f7,stn3cpud@axl,4a22d1fb-5bc,58931,2024-03-17T19:46:19,Karnataka,Tamil Nadu,SBI,Axis,0,clean
95878ae9-63c7-47,UPI0001001193,2wgxo05q@apl,c1eb9500-3af,o57p6bkl@ibl,a0f35ea4-53a,163262,2024-03-18T08:27:36,Karnataka,Tamil Nadu,Axis,Kotak,0,clean
a86c1586-3721-46,UPI0001001899,t9t11php@okaxis,cdc97255-ace,i4fqcoot@apl,69d84931-b15,130946,2024-03-16T23:19:43,West Bengal,West Bengal,ICICI,HDFC,0,clean
d734f198-bca7-47,UPI0001000002,ivuzzpqk@ybl,1175d2fb-cc9,f1t2tala@upi,f0016135-2e5,513872,2024-03-15T10:30:30,Tamil Nadu,Uttarakhand,BOB,BOB,1,L0→L1
ddb25d90-4d3d-49,UPI0001002495,7dia5u6h@ibl,cc9a4f84-3ff,nmkza3oa@ybl,e74929a0-019,132542,2024-03-16T16:29:36,Gujarat,Karnataka,PNB,Kotak,0,clean
c0624152-730f-46,UPI0001002202,wusxlmt2@axl,cdd27bc1-dc1,cd81twhw@okaxis,215eaeac-210,41731,2024-03-16T17:08:33,Gujarat,Kerala,ICICI,BOB,0,clean
018530a9-f4cb-45,UPI0001002925,ceouuyla@paytm,c8d44d0a-2c5,kek4aegv@oksbi,6fca54c3-692,13372,2024-03-18T01:00:36,West Bengal,West Bengal,BOB,PNB,0,clean
2e5a099b-fa07-4d,UPI0001003653,irym81cm@oksbi,4956140d-046,zbcgjc36@apl,a45a1f06-4cb,38035,2024-03-17T22:01:10,Tamil Nadu,Telangana,PNB,Axis,0,clean
8311c4aa-c1ad-44,UPI0001004794,vaj2k8xp@apl,90f01618-4ff,811kerpe@icici,c1a2cc6d-cfd,2520,2024-03-17T22:56:10,Karnataka,Maharashtra,BOB,PNB,0,clean
877123a0-09de-4b,UPI0001002466,rdihsa7h@oksbi,ecf41fd7-09b,cqse3tv1@oksbi,3efd782c-6ec,115352,2024-03-16T03:31:49,Karnataka,Gujarat,ICICI,Axis,0,clean
f8f43120-774a-49,UPI0001002624,jtb9xxay@apl,893cdd77-540,ge094d6r@axl,323f67af-ede,185979,2024-03-15T19:21:18,Gujarat,West Bengal,Axis,HDFC,0,clean
fc78fde8-af01-4f,UPI0001003755,zei3zrrh@oksbi,8a34eeb1-73d,9tr74qge@oksbi,2dc01c43-46d,119326,2024-03-16T01:03:48,Kerala,Telangana,PNB,PNB,0,clean
80e8c8a8-bad0-47,UPI0001002254,vgww4fyb@ibl,baf6a88b-8a5,8qqvaecw@okaxis,6ba34083-55e,76699,2024-03-16T15:54:38,Tamil Nadu,Maharashtra,HDFC,PNB,0,clean
2b6df6d9-26e3-43,UPI0001000767,9bp4m18o@upi,2e0f0c6a-2ee,erxdouad@paytm,3396a1f3-654,114223,2024-03-16T06:10:46,Gujarat,Maharashtra,SBI,Kotak,0,clean
00971080-3d04-48,UPI0001000692,e1i1p0bq@ibl,3130fc81-4e9,6xlpu0dk@apl,2966c875-264,169424,2024-03-17T11:55:45,Tamil Nadu,Tamil Nadu,Kotak,HDFC,0,clean
689861f6-f2a8-4b,UPI0001001330,q1rdxck3@icici,ca1e97cd-4e6,p3jpxgh3@axl,c8b30791-50e,136902,2024-03-17T18:50:17,Telangana,Gujarat,HDFC,BOB,0,clean
354556d9-984f-4f,UPI0001003346,9qm3p91i@upi,292ebd50-376,kns832ej@axl,1d7f27e2-928,189465,2024-03-15T14:08:41,West Bengal,West Bengal,BOB,BOB,0,clean
59a201ca-6827-4f,UPI0001001618,tqlgzui1@ybl,109f1976-af5,n0jbzutr@oksbi,4a3fb95b-e6e,109837,2024-03-16T20:26:45,West Bengal,Gujarat,ICICI,Kotak,0,clean
ee73f468-3b74-48,UPI0001000350,w7kyhqin@upi,79bd47f7-d48,50e6mpsj@ibl,86246ac8-756,140583,2024-03-15T12:30:25,Telangana,West Bengal,Kotak,Axis,0,clean
93582092-7bb5-4a,UPI0001001626,xie0rnuj@paytm,7c49cd93-294,o75rh8lx@ibl,08de2ce8-4d4,25960,2024-03-17T05:11:44,Maharashtra,Karnataka,PNB,PNB,0,clean
7066143e-61d1-4b,UPI0001004189,9iy4x41d@apl,e541dc70-08b,zei3zrrh@oksbi,8a34eeb1-73d,157208,2024-03-15T15:54:30,Karnataka,Kerala,Axis,PNB,0,clean
da3dfef9-a339-42,UPI0001004224,tkcd0rle@okaxis,ba81f20d-2be,rc6zs62y@oksbi,f17ab0c6-4a0,24919,2024-03-17T04:30:12,Gujarat,Karnataka,SBI,SBI,0,clean
10fea2c4-4291-45,UPI0001000797,vaj2k8xp@apl,90f01618-4ff,6wpx2cyo@icici,8e6b6450-5a7,18996,2024-03-16T21:10:44,Karnataka,West Bengal,BOB,BOB,0,clean
5d253c0f-1b13-4b,UPI0001002817,5rdoqivb@paytm,dfee9bf2-48b,f5gcl9lc@axl,07d8fa8c-cff,144851,2024-03-16T04:45:57,Telangana,Telangana,Axis,ICICI,0,clean
7c9af426-b7ac-4f,UPI0001002864,zh13cd5g@upi,227ab300-e54,o57p6bkl@ibl,a0f35ea4-53a,4986,2024-03-16T11:14:54,Tamil Nadu,Tamil Nadu,HDFC,Kotak,0,clean
1cd82d7f-ca64-4c,UPI0001002334,wviac2e4@axl,ef581a18-a36,5rdoqivb@paytm,dfee9bf2-48b,75595,2024-03-16T18:09:51,Kerala,Telangana,PNB,Axis,0,clean
b17ab3ce-08eb-43,UPI0001000045,s8q349dx@ybl,f92d00fe-76e,d8wj0uun@apl,5a53f848-ec8,11802,2024-03-15T17:11:23,Telangana,Maharashtra,HDFC,ICICI,0,clean
23a82ee0-cb48-48,UPI0001003790,qxm0632c@paytm,fc67a622-d29,s43c5ba7@upi,6a3a3aa8-5af,49133,2024-03-16T23:30:16,Tamil Nadu,Karnataka,Kotak,Kotak,0,clean
1dffc1e7-67d3-48,UPI0001002830,tuw6taq6@upi,409c06a8-91d,2zdlx1q8@oksbi,bc5d6484-72a,136538,2024-03-16T17:38:09,Gujarat,West Bengal,Axis,BOB,0,clean
